e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
1,35.06999969482422,0,1,37,5,-2.549999952316284,1,1
0,54.948001861572266,1,0,32,4,5,0,0
0,19.68000030517578,1,0,25,4,-14.958000183105469,0,0
0,16.559999465942383,0,0,48,2,-29.049999237060547,0,0
1,67.48799896240234,1,0,39,5,8.350000381469727,1,0
0,30.941999435424805,0,0,37,3,-4.455999851226807,0,0
0,40.2239990234375,0,1,46,1,-40,0,0
1,59.90399932861328,1,1,51,4,5.809999942779541,1,1
0,61.35300064086914,1,1,41,2,5.703999996185303,0,1
1,42.00600051879883,1,1,34,4,16.924999237060547,1,0
1,44.040000915527344,0,0,39,3,23.549999237060547,1,1
0,25.691999435424805,1,0,48,5,-2.4000000953674316,0,0
1,120.30000305175781,1,0,31,2,16,1,0
0,97.72200012207031,1,0,39,6,-10.600000381469727,0,0
1,37.13999938964844,0,0,38,1,-8.789999961853027,0,0
0,14.760000228881836,1,0,53,3,3.5,0,0
0,13.800000190734863,0,1,47,1,0.6000000238418579,0,0
1,49.79999923706055,0,0,40,1,120.31800079345703,1,0
1,116.0009994506836,1,0,47,3,97.30000305175781,1,1
1,45.71699905395508,0,0,39,4,2.5,0,0
1,26.399999618530273,0,0,26,1,-2,1,0
1,48.18000030517578,0,1,42,2,5,1,0
0,23.03700065612793,0,0,35,1,3.869999885559082,0,1
1,107.94000244140625,1,0,34,4,69,1,1
0,36.308998107910156,1,0,26,4,53.70000076293945,0,0
1,54.150001525878906,0,1,45,1,43.17499923706055,1,1
0,51.65999984741211,0,1,28,1,-40.29999923706055,0,0
1,58.236000061035156,1,0,43,5,401.29998779296875,1,1
0,76.4280014038086,1,0,45,2,230.5,0,1
0,39.582000732421875,0,0,46,2,5.419000148773193,0,0
0,25.76099967956543,0,1,41,1,1.4989999532699585,0,0
1,106.27200317382812,1,0,44,4,115.0999984741211,1,1
1,85.31999969482422,1,0,37,3,-12.395999908447266,1,1
0,16.844999313354492,0,1,35,1,0.7490000128746033,0,0
0,11.70300006866455,0,1,30,1,-0.47600001096725464,0,0
1,32.61000061035156,0,0,41,2,22.350000381469727,0,1
0,28.68000030517578,1,0,40,4,2,0,0
0,23.1299991607666,1,1,43,4,1.2990000247955322,0,0
0,56.321998596191406,1,1,27,8,-3.7009999752044678,0,0
1,45.52799987792969,0,1,34,3,7.886000156402588,1,0
0,12.75,0,1,26,1,0,0,0
0,32.45100021362305,1,0,32,6,0.24899999797344208,0,0
1,44.47200012207031,1,0,38,5,-5.25,1,0
1,70.125,0,0,44,2,32,1,1
1,80.90399932861328,1,0,44,4,41.5,1,1
0,27.959999084472656,0,0,32,1,-3.299999952316284,0,0
1,34.095001220703125,0,0,51,1,4.539999961853027,1,0
0,110.81999969482422,1,0,43,5,30,0,1
1,39.255001068115234,0,0,37,2,5.300000190734863,1,0
1,32.595001220703125,1,0,61,3,12.5,1,0
0,25.03499984741211,1,0,40,5,1.2999999523162842,0,0
0,34.986000061035156,1,0,36,6,-2.5,0,0
0,21.975000381469727,1,0,26,2,7,0,0
0,22.094999313354492,0,0,39,1,-0.800000011920929,0,0
1,67.3499984741211,1,0,59,2,81.8489990234375,1,0
1,191.71499633789062,1,0,37,3,142.10000610351562,1,1
1,100.302001953125,0,1,30,1,-21.900999069213867,1,0
0,32.62799835205078,0,1,52,1,87.4489974975586,0,1
0,62.70000076293945,1,0,60,3,24.61199951171875,0,1
1,51.09000015258789,1,0,53,3,6.956999778747559,0,1
0,21.128999710083008,1,0,31,7,0,0,0
1,39.35100173950195,1,0,41,5,4,1,1
1,44.72999954223633,0,0,40,1,5.730999946594238,1,0
1,22.950000762939453,0,0,27,2,2.700000047683716,1,0
0,23.30699920654297,1,0,52,3,-14.994999885559082,0,0
0,22.160999298095703,0,0,33,2,-1,0,0
0,41.696998596191406,1,0,52,2,10.449999809265137,0,0
0,20.517000198364258,1,0,39,2,0.15000000596046448,0,0
1,27.299999237060547,1,0,53,2,3.569999933242798,1,0
0,15.008999824523926,0,0,62,2,13.74899959564209,0,0
0,51.97200012207031,1,0,47,4,3.3440001010894775,0,1
0,57.61199951171875,1,1,28,2,0.5149999856948853,0,0
0,44.5260009765625,1,0,42,6,-1.6299999952316284,0,0
0,19.236000061035156,0,1,37,1,-3,0,0
1,144.66600036621094,1,0,46,2,106.64900207519531,1,1
0,37.85100173950195,0,1,42,6,2.4000000953674316,0,0
0,40.45199966430664,0,1,48,1,47.869998931884766,0,1
1,23.790000915527344,1,0,38,5,10.380999565124512,1,0
1,27.927000045776367,1,0,30,4,0.949999988079071,1,0
1,121.70099639892578,1,0,48,2,15.630000114440918,0,0
0,18.704999923706055,0,1,29,1,0,0,0
1,37.25400161743164,1,0,41,3,48.79899978637695,1,1
0,38.88600158691406,1,0,46,2,-6.598999977111816,0,0
1,128.0399932861328,1,1,60,3,131.6300048828125,1,1
0,10.940999984741211,0,1,27,1,1.7489999532699585,0,0
0,15.557999610900879,0,0,63,1,14,0,0
1,63.65999984741211,1,0,33,2,-5.500999927520752,0,0
1,101.94599914550781,1,0,58,2,99.1989974975586,1,1
1,62.61600112915039,1,0,34,4,6.150000095367432,0,0
1,44.604000091552734,1,0,38,2,6,1,1
0,33.92100143432617,0,0,48,2,0.4000000059604645,0,0
1,52.91999816894531,1,0,40,3,26.974000930786133,1,1
1,18.270000457763672,0,0,27,1,1.2999999523162842,1,0
0,11.520000457763672,0,0,58,3,-4.625,0,0
1,57.492000579833984,1,0,47,6,47.44900131225586,1,1
1,30.719999313354492,0,1,26,1,-1.8049999475479126,1,0
1,18.66900062561035,1,0,61,2,50.89899826049805,1,0
0,21.812999725341797,1,0,47,4,0.20000000298023224,0,0
1,49.244998931884766,1,0,59,4,50,0,0
0,16.30500030517578,1,0,57,3,9.24899959564209,0,0
0,31.635000228881836,0,1,44,1,0.24899999797344208,0,0
1,42.23099899291992,1,0,32,4,0.10000000149011612,0,0
0,20.579999923706055,1,0,54,4,0.05000000074505806,0,0
1,53.14799880981445,0,1,53,1,88.759002685546875,1,1
1,36.119998931884766,0,0,42,1,16.899999618530273,0,0
1,32.26499938964844,1,0,35,5,10.315999984741211,1,0
0,63.62699890136719,1,0,44,2,-5.400000095367432,0,0
0,14.279999732971191,1,0,26,3,0.3499999940395355,0,0
0,26.736000061035156,1,0,26,4,0.5,0,0
1,28.559999465942383,1,0,58,3,59,1,1
0,17.45400047302246,0,0,33,1,0.20000000298023224,0,0
1,40.7760009765625,1,0,29,4,15.39900016784668,1,0
1,30.143999099731445,0,1,51,2,2.5,1,0
1,76.5270004272461,1,0,42,4,-1.465000033378601,0,0
1,94.86000061035156,1,0,39,5,14.329999923706055,1,1
0,12.815999984741211,1,0,38,4,1.4900000095367432,0,0
1,25.00200080871582,0,0,37,3,36.5,1,0
0,46.74300003051758,0,1,48,1,96.4219970703125,0,1
1,61.233001708984375,1,0,51,3,26.399999618530273,0,1
0,10.260000228881836,0,0,40,1,0,0,0
1,10.199999809265137,0,1,49,2,43,1,0
0,28.05900001525879,1,0,54,5,-2.8540000915527344,0,1
0,23.832000732421875,1,0,54,3,70.33499908447266,0,0
0,38.375999450683594,1,0,32,3,23.944000244140625,0,1
0,11.52299976348877,1,0,53,3,-0.1420000046491623,0,0
1,27.033000946044922,1,0,33,4,1.25,0,0
1,30.117000579833984,1,0,33,4,33.07500076293945,1,0
0,39.11399841308594,1,0,44,5,-4.310999870300293,0,0
0,28.3799991607666,1,0,34,4,11.100000381469727,0,0
0,19.226999282836914,0,1,38,3,3,0,0
1,18.93899917602539,0,0,44,2,-4.949999809265137,1,0
1,24.267000198364258,1,0,36,5,-3.6989998817443848,1,0
0,19.202999114990234,1,0,59,2,0.6990000009536743,0,0
0,73.016998291015625,1,0,48,3,46.446998596191406,0,1
1,57.18600082397461,0,1,42,1,19.600000381469727,1,0
0,29.670000076293945,1,0,29,3,2.9000000953674316,0,0
1,64.9260025024414,1,0,33,2,17.172000885009766,1,1
0,76.86000061035156,1,0,49,6,-11,0,0
0,18.059999465942383,1,0,25,5,1,0,0
1,22.913999557495117,1,0,26,4,-0.5669999718666077,1,0
1,53.880001068115234,1,0,32,4,350.70001220703125,1,0
0,10.725000381469727,1,0,27,5,-0.11999999731779099,0,0
0,28.72800064086914,1,0,25,4,0.15399999916553497,0,0
0,34.78799819946289,1,0,32,2,1.2000000476837158,0,0
0,15.312000274658203,1,0,29,3,-1.0080000162124634,0,0
0,15.449999809265137,0,0,26,3,-0.11999999731779099,0,0
0,51.66299819946289,1,0,43,3,-12.25100040435791,0,0
0,14.307000160217285,0,0,25,1,-3.9000000953674316,0,0
0,22.722000122070312,1,0,31,2,30.849000930786133,0,1
0,28.926000595092773,1,0,61,5,21.549999237060547,0,1
0,16.490999221801758,1,0,29,5,0,0,0
0,19.68000030517578,1,0,28,2,-9,0,0
0,27.149999618530273,1,0,40,6,3.200000047683716,0,1
0,45.974998474121094,1,0,29,4,1.600000023841858,0,0
0,37.79999923706055,0,1,47,2,0,0,0
0,21.450000762939453,0,0,46,3,2.880000114440918,0,1
1,99.31800079345703,1,0,59,6,104.85600280761719,1,1
1,64.2959976196289,1,0,33,4,22,1,0
1,44.124000549316406,1,0,62,3,-13.937000274658203,1,1
1,19.464000701904297,1,0,64,2,62.69900131225586,1,1
0,15.156000137329102,0,0,37,4,-0.1809999942779541,0,0
1,28.047000885009766,0,0,54,1,14.098999977111816,1,0
0,22.823999404907227,0,1,50,1,59,0,1
0,20.34000015258789,1,0,38,4,-1.2669999599456787,0,0
0,18.738000869750977,1,0,64,2,12.5,0,1
0,13.074000358581543,0,0,58,1,-84.1510009765625,0,0
0,26.142000198364258,0,1,54,1,24.05900001525879,0,1
0,13.005000114440918,0,1,30,1,0.10000000149011612,0,0
0,23.594999313354492,0,0,36,2,-0.699999988079071,0,0
1,34.21500015258789,1,0,32,4,5.400000095367432,0,0
0,19.224000930786133,0,1,32,1,1.7999999523162842,0,0
0,39.62699890136719,1,0,31,5,5.948999881744385,0,1
0,55.986000061035156,1,0,34,6,13.399999618530273,0,0
0,25.5,1,0,56,2,0,0,0
1,69.9000015258789,1,0,64,2,81.75,1,0
1,29.100000381469727,0,1,52,1,7,1,0
0,40.902000427246094,0,0,54,2,20,0,1
0,47.01599884033203,0,0,26,1,0,0,0
0,44.874000549316406,0,0,38,1,12,0,0
0,35.49599838256836,1,0,50,4,0.10000000149011612,0,0
0,12.744000434875488,0,0,53,1,0,0,0
0,18.743999481201172,1,0,34,6,-6.449999809265137,0,0
1,28.031999588012695,0,1,36,1,-0.10000000149011612,0,0
0,43.17300033569336,1,0,42,3,5.190000057220459,0,0
0,15,0,1,27,1,-0.20000000298023224,0,0
0,19.202999114990234,1,1,26,1,-3.9000000953674316,0,0
1,93.089996337890625,1,0,37,4,24.25,1,1
0,53.92499923706055,1,0,38,4,62.81800079345703,0,1
1,53.94599914550781,1,0,32,3,160.1999969482422,1,0
0,52.803001403808594,1,0,43,4,5.349999904632568,0,0
0,110.18099975585938,1,0,38,5,60.29999923706055,0,1
1,86.09700012207031,1,0,41,2,21.100000381469727,1,0
0,41.882999420166016,0,1,42,1,5.900000095367432,0,1
1,43.571998596191406,1,0,33,4,0.7149999737739563,1,0
1,40.650001525878906,0,1,40,1,29.399999618530273,1,0
1,25.488000869750977,1,0,30,4,-11.26099967956543,0,0
1,25.316999435424805,1,1,28,3,-2.0510001182556152,1,1
1,31.5,1,0,37,6,0.3009999990463257,0,0
0,11.729999542236328,1,0,49,6,0,0,0
1,39.32099914550781,0,1,48,1,2,0,0
1,15.626999855041504,0,0,25,1,-0.6299999952316284,1,0
0,29.840999603271484,0,0,62,1,53.71200180053711,0,1
1,55.805999755859375,0,1,40,1,34.87900161743164,0,1
1,23.33099937438965,0,0,36,3,6.701000213623047,1,1
1,57.917999267578125,1,0,31,3,4.116000175476074,1,0
0,32.15999984741211,1,0,33,4,3.8989999294281006,0,0
1,11.835000038146973,0,0,51,3,-0.45100000500679016,0,0
0,10.199999809265137,0,0,41,4,0,0,0
1,31.635000228881836,1,0,25,3,-10.550000190734863,0,0
0,12.515999794006348,1,0,57,4,7.798999786376953,0,0
1,54.5099983215332,1,0,51,4,50.29999923706055,1,0
1,25.45199966430664,0,0,50,1,42.599998474121094,1,1
0,20.198999404907227,1,0,34,4,7.449999809265137,0,0
0,15.600000381469727,0,0,27,3,-0.0949999988079071,0,0
1,71.4209976196289,0,0,52,1,0,1,1
0,47.75400161743164,1,0,34,4,-1.8550000190734863,0,0
0,57.29100036621094,1,0,51,2,18,0,1
0,24.88800048828125,0,1,38,1,2.049999952316284,0,0
1,33.90299987792969,0,0,42,3,-2.984999895095825,0,0
0,27.275999069213867,1,0,48,4,5.800000190734863,0,0
0,41.92499923706055,1,0,33,3,-11.600000381469727,0,0
1,32.91299819946289,1,0,57,2,6.478000164031982,0,0
0,17.106000900268555,1,0,40,2,1,0,0
0,13.326000213623047,1,0,50,2,0,0,0
0,14.039999961853027,0,0,41,2,-3.1579999923706055,0,0
1,28.179000854492188,0,1,33,1,0.4000000059604645,0,1
0,15.321000099182129,0,0,38,1,0,0,0
0,66.897003173828125,1,0,32,3,0,0,0
0,32.44200134277344,0,1,37,1,25.048999786376953,0,1
1,24.299999237060547,0,1,41,1,1,0,0
0,21.062999725341797,1,0,35,5,-0.6000000238418579,0,0
0,38.22600173950195,1,0,26,6,0,0,0
0,14.493000030517578,0,0,51,2,-4.414000034332275,0,1
1,36.900001525878906,0,1,48,1,14.49899959564209,0,0
1,52.47600173950195,1,0,44,4,13.848999977111816,1,0
0,32.880001068115234,0,1,48,2,-10.00100040435791,0,0
0,38.849998474121094,1,0,33,5,5.5,0,0
0,25.72800064086914,1,0,45,5,16.549999237060547,0,1
0,15.638999938964844,1,0,36,7,-2.6500000953674316,0,0
0,11.876999855041504,0,0,63,3,-0.4000000059604645,0,0
0,13.362000465393066,0,1,57,1,0,0,0
0,62.72999954223633,1,0,31,3,6.368000030517578,0,1
0,22.979999542236328,0,0,50,2,-1.6269999742507935,0,0
0,21.891000747680664,0,1,29,1,0.30000001192092896,0,0
1,53.183998107910156,1,0,54,2,21.349000930786133,1,0
1,99.5999984741211,1,1,48,3,117.08000183105469,1,1
0,22.04400062561035,1,0,34,6,-3.752000093460083,0,0
0,30.516000747680664,1,0,51,3,19.200000762939453,0,0
1,23.90999984741211,0,0,43,4,2.8499999046325684,1,0
0,29.190000534057617,0,0,40,5,-17.899999618530273,0,0
0,36.85200119018555,1,0,37,4,12.527000427246094,0,1
1,103.56300354003906,1,0,52,4,53.95000076293945,1,1
0,13.5600004196167,0,0,33,2,0,0,0
0,20.399999618530273,1,0,47,6,0.20000000298023224,0,0
0,42.599998474121094,1,0,34,4,-2.7200000286102295,0,0
1,13.274999618530273,1,0,58,2,6.420000076293945,1,0
0,14.663999557495117,0,0,32,2,0,0,0
1,46.60499954223633,1,0,57,4,23.299999237060547,1,1
1,36,0,1,54,2,11.5,1,0
0,28.7549991607666,1,0,35,7,-0.8999999761581421,0,0
0,27.336000442504883,1,0,53,6,-13.486000061035156,0,0
1,52.11000061035156,1,0,53,3,-4.624000072479248,0,0
0,53.277000427246094,1,0,60,2,276.1499938964844,0,1
1,37.40700149536133,0,1,37,1,-14.15999984741211,0,1
1,18.177000045776367,0,0,49,2,7.120999813079834,1,0
1,11.105999946594238,0,0,41,1,3.200000047683716,1,0
0,95.634002685546875,1,0,54,2,157.0749969482422,0,1
1,68.61000061035156,1,0,45,4,42.79999923706055,1,0
0,14.70300006866455,0,1,56,1,-1.9249999523162842,0,0
0,14.579999923706055,1,0,32,2,3,0,0
0,30.18600082397461,1,0,32,2,0.20000000298023224,0,0
0,13.020000457763672,1,0,59,6,0,0,0
0,16.665000915527344,1,0,48,3,0.017000000923871994,0,0
1,40.30799865722656,1,0,36,5,-8.600000381469727,0,1
1,31.607999801635742,0,1,39,1,-0.6949999928474426,0,0
0,13.449000358581543,1,1,38,2,5.800000190734863,0,0
0,22.95599937438965,1,1,39,4,-12.276000022888184,0,0
0,15.984000205993652,1,0,59,4,12.888999938964844,0,1
0,15.218999862670898,0,0,26,2,0.006000000052154064,0,0
0,28.41900062561035,1,0,52,3,8.248000144958496,0,1
1,29.555999755859375,1,0,56,2,84.227996826171875,1,1
0,28.805999755859375,1,0,28,3,0.30000001192092896,0,0
1,33.80400085449219,0,1,42,2,-2.5,0,0
0,38.80799865722656,1,0,32,2,26.899999618530273,0,0
0,17.459999084472656,1,0,61,3,-1.100000023841858,0,0
0,52.20600128173828,1,0,48,7,-23.989999771118164,0,0
0,26.652000427246094,1,1,61,2,-2.700000047683716,0,0
0,51.165000915527344,1,0,36,4,12.848999977111816,0,0
0,69.720001220703125,1,1,32,3,-11.899999618530273,0,0
0,46.8390007019043,1,0,29,3,-2.299999952316284,0,0
0,40.665000915527344,1,0,54,2,2,0,0
0,20.082000732421875,1,0,49,4,3.299999952316284,0,1
1,17.027999877929688,1,0,38,3,34.73899841308594,1,0
0,13.508999824523926,1,0,34,3,-9.600000381469727,0,0
0,28.910999298095703,0,1,28,1,-2,0,0
0,37.47600173950195,1,0,26,2,0,0,0
0,36.07500076293945,1,0,28,2,7.199999809265137,0,1
0,10.295999526977539,0,0,55,2,2.740000009536743,0,0
1,14.928000450134277,1,1,30,4,1.899999976158142,1,0
1,71.0009994506836,1,0,37,5,110.80000305175781,1,0
0,30.341999053955078,1,0,30,5,-0.20000000298023224,0,0
0,18.833999633789062,1,0,33,6,0.03999999910593033,0,0
0,32.073001861572266,1,0,36,4,0.0860000029206276,0,0
1,53.4900016784668,1,0,53,3,108.99800109863281,1,0
0,30.315000534057617,1,0,31,4,-8.5,0,0
1,76.58100128173828,1,0,43,3,81,1,1
1,67.80000305175781,1,0,44,5,136,1,1
1,32.43600082397461,0,0,50,2,66.48400115966797,1,1
0,15.479999542236328,0,0,56,4,-0.6000000238418579,0,0
0,86.81999969482422,0,0,26,1,48.79999923706055,0,1
0,63.858001708984375,1,0,42,3,25.850000381469727,0,1
0,63.525001525878906,0,0,35,1,62.29999923706055,0,1
0,13.979999542236328,0,0,30,3,-0.07999999821186066,0,0
0,57.75299835205078,1,0,33,4,15.204000473022461,0,1
0,52.0890007019043,1,0,41,4,11.699999809265137,0,0
1,49.95000076293945,1,0,59,2,2.4489998817443848,1,0
0,12.255000114440918,0,0,58,1,0.10000000149011612,0,0
1,79.134002685546875,1,0,42,3,75.19999694824219,1,1
0,19.260000228881836,1,0,35,4,0.9990000128746033,0,0
0,28.979999542236328,1,0,39,4,14.850000381469727,0,0
0,12.144000053405762,0,1,34,1,28.020000457763672,0,0
0,15.383999824523926,0,0,38,1,0.10000000149011612,0,0
1,27.582000732421875,0,0,33,2,9.699999809265137,0,0
0,27.735000610351562,1,0,40,4,0.8989999890327454,0,0
1,23.235000610351562,0,1,31,1,0.800000011920929,0,0
0,49.0260009765625,1,0,25,3,12.633000373840332,0,0
0,18.152999877929688,1,0,49,4,0,0,0
0,40.01100158691406,1,0,51,2,4.499000072479248,0,0
1,48,1,0,46,4,241.44200134277344,1,1
0,17.100000381469727,0,0,28,3,0.800000011920929,0,0
0,20.670000076293945,0,1,29,1,0.49900001287460327,0,0
0,39.41999816894531,1,0,38,4,0.04899999871850014,0,0
1,18.72599983215332,0,0,42,4,-0.6000000238418579,0,0
0,55.75199890136719,0,0,55,2,28.299999237060547,0,1
1,19.152000427246094,0,0,48,2,0.6000000238418579,0,0
1,30.381000518798828,1,0,28,3,1.399999976158142,1,0
0,16.799999237060547,0,1,30,1,0,0,0
0,22.799999237060547,0,0,39,3,-0.9800000190734863,0,0
0,19.889999389648438,0,1,33,1,0,0,0
1,36.630001068115234,1,0,49,4,-9.164999961853027,0,1
1,50.14500045776367,1,0,39,6,11.289999961853027,1,0
1,33.85200119018555,1,0,44,5,24.334999084472656,0,0
0,34.29899978637695,0,0,43,2,-0.33399999141693115,0,0
0,11.630999565124512,1,0,27,5,0,0,0
0,17.423999786376953,1,0,39,6,0.013000000268220901,0,0
0,41.35200119018555,1,0,45,4,85.30000305175781,0,0
0,18.131999969482422,1,0,57,4,-0.6610000133514404,0,0
1,46.5,1,1,32,2,46.150001525878906,1,1
0,56.33399963378906,1,0,41,3,-3.875,0,0
1,58.04999923706055,1,0,43,2,103.30000305175781,1,1
0,37.69200134277344,1,0,25,3,-0.9169999957084656,0,0
1,31.229999542236328,0,1,32,1,-0.875,1,0
0,32.141998291015625,1,0,42,5,13.138999938964844,0,1
1,36.45899963378906,1,0,26,4,30.899999618530273,1,0
1,54.599998474121094,0,0,48,2,148.60000610351562,1,1
0,19.70400047302246,0,1,40,1,27.5,0,0
1,49.428001403808594,1,0,27,2,9.321999549865723,1,0
0,38.72999954223633,1,0,55,2,34.79800033569336,0,1
0,15.449999809265137,0,0,59,1,3.999000072479248,0,0
1,19.506000518798828,0,0,31,3,-2.25,1,0
0,22.049999237060547,0,0,33,2,9.645000457763672,0,0
1,80.26499938964844,0,1,51,1,9.100000381469727,0,1
1,23.409000396728516,0,0,29,1,1.0490000247955322,1,0
1,50.231998443603516,0,0,49,1,8,1,0
0,43.340999603271484,1,1,52,2,50.02000045776367,0,1
0,24,0,1,36,1,0,0,0
0,25.493999481201172,0,0,32,1,1.6349999904632568,0,0
0,35.099998474121094,0,1,29,1,0.25,0,0
0,18.84600067138672,0,0,25,1,3.9000000953674316,0,0
0,20.5049991607666,0,1,44,1,1.1200000047683716,0,0
0,36.46799850463867,0,0,42,5,0.30000001192092896,0,0
0,70.6500015258789,1,0,40,4,25,0,1
0,14.291999816894531,1,0,43,3,-0.550000011920929,0,0
0,50.86199951171875,1,0,33,4,9.770000457763672,0,1
1,30.645000457763672,0,0,47,3,1.25600004196167,0,0
1,25.496999740600586,0,0,58,3,0,0,0
0,29.475000381469727,0,1,42,5,1.7000000476837158,0,0
0,24.02400016784668,0,1,33,1,-0.12999999523162842,0,0
0,24.033000946044922,0,0,35,2,0.2290000021457672,0,0
1,62.652000427246094,0,1,30,1,34,1,0
1,33.47100067138672,0,0,44,1,13.803000450134277,1,0
0,34.5,0,1,31,1,0,0,0
0,18.582000732421875,0,0,35,1,3.5,0,0
0,39.3390007019043,1,0,64,2,-17.051000595092773,0,1
0,19.860000610351562,0,1,31,1,0.699999988079071,0,0
0,46.814998626708984,1,1,41,3,3.799999952316284,0,1
1,52.11000061035156,1,0,40,4,-12.508999824523926,1,1
0,36.94499969482422,1,0,32,4,0.550000011920929,0,0
0,37.59299850463867,1,1,32,4,0,0,0
0,82.57499694824219,1,0,36,6,31.16900062561035,0,0
0,39.974998474121094,1,0,55,2,40.19900131225586,0,1
1,38.834999084472656,1,0,44,2,7.504000186920166,0,0
0,13.319999694824219,1,0,31,4,1.6990000009536743,0,0
1,20.20800018310547,1,0,56,2,39.323001861572266,0,1
0,66.52799987792969,1,0,61,2,99.78900146484375,0,1
1,57.36000061035156,1,0,28,2,-1.4559999704360962,0,0
0,20.43000030517578,0,1,59,1,1.6089999675750732,0,1
0,17.700000762939453,1,0,26,2,-58.9010009765625,0,0
0,14.616000175476074,0,0,26,2,0,0,0
0,21.305999755859375,1,1,35,3,-4.116000175476074,0,0
1,91.38300323486328,1,0,42,4,19.549999237060547,1,0
0,38.11199951171875,0,0,37,3,-6.901000022888184,0,0
1,40.0620002746582,1,0,34,3,-1.2000000476837158,1,0
1,57.85200119018555,1,0,42,3,5.749000072479248,1,0
1,24.1200008392334,0,1,34,3,1.3229999542236328,1,0
1,22.799999237060547,1,0,43,2,0,0,0
1,21.558000564575195,0,0,39,1,-1.375,0,0
0,37.0890007019043,1,0,31,3,8.600000381469727,0,0
1,45.62099838256836,1,1,28,4,2.2139999866485596,1,0
1,120.41999816894531,1,0,49,3,4,1,0
0,20.325000762939453,0,0,54,2,19.198999404907227,0,0
0,99.56700134277344,1,0,40,4,62.95000076293945,0,1
1,42.4109992980957,0,0,28,2,3.305999994277954,1,0
1,46.04999923706055,0,1,31,1,29,1,1
0,28.775999069213867,1,0,52,5,1.75,0,0
0,80.55000305175781,1,0,45,3,32,0,1
0,34.77299880981445,1,0,29,4,17.315000534057617,0,1
1,34.03499984741211,1,0,64,3,1.2259999513626099,0,0
0,12.65999984741211,0,0,27,3,0.9990000128746033,0,0
0,18,1,1,46,3,0,0,0
0,42.42900085449219,1,1,34,2,-0.9909999966621399,0,1
0,95.43299865722656,1,0,47,5,92.128997802734375,0,1
0,93.128997802734375,1,0,35,4,4.5,0,0
0,21.735000610351562,1,0,41,4,-4,0,0
1,12.359999656677246,1,1,40,4,0,0,0
1,21.04199981689453,1,0,25,1,2.4059998989105225,1,0
0,22.047000885009766,1,0,52,4,0.24899999797344208,0,0
1,30.450000762939453,1,0,36,2,2,0,1
0,30.600000381469727,0,1,44,1,0,0,0
0,21.600000381469727,0,0,29,1,0,0,0
0,17.447999954223633,0,1,58,1,0,0,0
1,29.148000717163086,1,0,60,3,4.014999866485596,1,0
0,20.43000030517578,0,0,26,1,0.6000000238418579,0,0
0,34.07400131225586,1,0,48,5,-0.5,0,0
0,12.779999732971191,1,1,55,3,-0.800000011920929,0,0
0,15.050999641418457,1,0,62,2,-2.5799999237060547,0,0
0,31.968000411987305,0,1,45,1,0,0,0
1,33.27000045776367,1,0,34,4,3.4000000953674316,1,0
0,19.055999755859375,1,1,31,5,-0.20000000298023224,0,0
0,41.53499984741211,1,0,40,4,15,0,1
1,139.85400390625,1,0,54,2,102.70500183105469,1,1
0,17.579999923706055,0,0,37,5,0,0,0
1,16.884000778198242,0,0,34,1,3.1489999294281006,1,0
0,28.440000534057617,1,0,58,2,4.900000095367432,0,0
1,31.493999481201172,1,0,31,4,12.699999809265137,1,0
0,16.559999465942383,0,1,31,1,0.004999999888241291,0,0
1,16.67099952697754,0,0,56,1,2.947000026702881,1,0
0,17.95199966430664,0,0,26,1,0,0,0
0,29.415000915527344,1,0,59,8,10.973999977111816,0,1
0,21.93600082397461,1,0,46,6,0.30000001192092896,0,0
0,12.600000381469727,0,0,55,3,3.9000000953674316,0,0
0,25.73699951171875,1,0,26,4,0.6000000238418579,0,1
1,91.65299987792969,1,0,40,4,240.46400451660156,1,1
0,20.399999618530273,1,0,41,3,-3,0,0
0,26.261999130249023,1,0,51,4,1.1799999475479126,0,0
